Human_date,Channel,kwh,db_date,
4/3/2019 8:00,10,1.109,2019-04-03 08:00:00,
4/3/2019 9:00,10,1.676,2019-04-03 09:00:00,
4/3/2019 10:00,10,1.751,2019-04-03 10:00:00,
4/3/2019 11:00,10,1.219,2019-04-03 11:00:00,
4/3/2019 12:00,10,0.94,2019-04-03 12:00:00,
4/3/2019 13:00,10,0.975,2019-04-03 13:00:00,
4/3/2019 14:00,10,1.028,2019-04-03 14:00:00,
4/3/2019 15:00,10,0.959,2019-04-03 15:00:00,
4/3/2019 16:00,10,1.002,2019-04-03 16:00:00,
4/3/2019 17:00,10,1.386,2019-04-03 17:00:00,
4/3/2019 18:00,10,1.432,2019-04-03 18:00:00,
4/3/2019 19:00,10,1.426,2019-04-03 19:00:00,
4/3/2019 20:00,10,1.632,2019-04-03 20:00:00,
4/3/2019 21:00,10,2.064,2019-04-03 21:00:00,
4/3/2019 22:00,10,1.504,2019-04-03 22:00:00,
4/3/2019 23:00,10,1.16,2019-04-03 23:00:00,
4/4/2019 0:00,10,1.033,2019-04-04 00:00:00,
4/4/2019 1:00,10,0.973,2019-04-04 01:00:00,
4/4/2019 2:00,10,0.975,2019-04-04 02:00:00,
4/4/2019 3:00,10,0.969,2019-04-04 03:00:00,
4/4/2019 4:00,10,1.033,2019-04-04 04:00:00,
4/4/2019 5:00,10,1.051,2019-04-04 05:00:00,
4/4/2019 6:00,10,1.134,2019-04-04 06:00:00,
4/4/2019 7:00,10,1.334,2019-04-04 07:00:00,
4/4/2019 8:00,10,1.174,2019-04-04 08:00:00,
4/4/2019 9:00,10,1.159,2019-04-04 09:00:00,
4/4/2019 10:00,10,1.287,2019-04-04 10:00:00,
4/4/2019 11:00,10,1.26,2019-04-04 11:00:00,
4/4/2019 12:00,10,1.18,2019-04-04 12:00:00,
4/4/2019 13:00,10,1.155,2019-04-04 13:00:00,
4/4/2019 14:00,10,1.127,2019-04-04 14:00:00,
4/4/2019 15:00,10,1.149,2019-04-04 15:00:00,
4/4/2019 16:00,10,1.248,2019-04-04 16:00:00,
4/4/2019 17:00,10,1.121,2019-04-04 17:00:00,
4/4/2019 18:00,10,1.459,2019-04-04 18:00:00,
4/4/2019 19:00,10,1.375,2019-04-04 19:00:00,
4/4/2019 20:00,10,1.937,2019-04-04 20:00:00,
4/4/2019 21:00,10,1.403,2019-04-04 21:00:00,
4/4/2019 22:00,10,1.232,2019-04-04 22:00:00,
4/4/2019 23:00,10,1.72,2019-04-04 23:00:00,
4/5/2019 0:00,10,1.631,2019-04-05 00:00:00,
4/5/2019 1:00,10,1.001,2019-04-05 01:00:00,
4/5/2019 2:00,10,0.889,2019-04-05 02:00:00,
4/5/2019 3:00,10,0.94,2019-04-05 03:00:00,
4/5/2019 4:00,10,1.011,2019-04-05 04:00:00,
4/5/2019 5:00,10,0.977,2019-04-05 05:00:00,
4/5/2019 6:00,10,1.121,2019-04-05 06:00:00,
4/5/2019 7:00,10,1.304,2019-04-05 07:00:00,
4/5/2019 8:00,10,1.537,2019-04-05 08:00:00,
4/5/2019 9:00,10,0.786,2019-04-05 09:00:00,
4/5/2019 10:00,10,0.593,2019-04-05 10:00:00,
4/5/2019 11:00,10,0.53,2019-04-05 11:00:00,
4/5/2019 12:00,10,0.525,2019-04-05 12:00:00,
4/5/2019 13:00,10,0.525,2019-04-05 13:00:00,
4/5/2019 14:00,10,0.712,2019-04-05 14:00:00,
4/5/2019 15:00,10,0.773,2019-04-05 15:00:00,
4/5/2019 16:00,10,0.672,2019-04-05 16:00:00,
4/5/2019 17:00,10,0.718,2019-04-05 17:00:00,
4/5/2019 18:00,10,0.918,2019-04-05 18:00:00,
4/5/2019 19:00,10,1.44,2019-04-05 19:00:00,
4/5/2019 20:00,10,1.136,2019-04-05 20:00:00,
4/5/2019 21:00,10,1.141,2019-04-05 21:00:00,
4/5/2019 22:00,10,1.411,2019-04-05 22:00:00,
4/5/2019 23:00,10,1.144,2019-04-05 23:00:00,
4/6/2019 0:00,10,0.652,2019-04-06 00:00:00,
4/6/2019 1:00,10,0.57,2019-04-06 01:00:00,
4/6/2019 2:00,10,0.56,2019-04-06 02:00:00,
4/6/2019 3:00,10,0.668,2019-04-06 03:00:00,
4/6/2019 4:00,10,0.627,2019-04-06 04:00:00,
4/6/2019 5:00,10,0.655,2019-04-06 05:00:00,
4/6/2019 6:00,10,0.87,2019-04-06 06:00:00,
4/6/2019 7:00,10,1.043,2019-04-06 07:00:00,
4/6/2019 8:00,10,0.916,2019-04-06 08:00:00,
4/6/2019 9:00,10,0.93,2019-04-06 09:00:00,
4/6/2019 10:00,10,0.931,2019-04-06 10:00:00,
4/6/2019 11:00,10,1.363,2019-04-06 11:00:00,
4/6/2019 12:00,10,4.061,2019-04-06 12:00:00,
4/6/2019 13:00,10,0.854,2019-04-06 13:00:00,
4/6/2019 14:00,10,0.887,2019-04-06 14:00:00,
4/6/2019 15:00,10,0.854,2019-04-06 15:00:00,
4/6/2019 16:00,10,0.86,2019-04-06 16:00:00,
4/6/2019 17:00,10,0.876,2019-04-06 17:00:00,
4/6/2019 18:00,10,0.811,2019-04-06 18:00:00,
4/6/2019 19:00,10,0.751,2019-04-06 19:00:00,
4/6/2019 20:00,10,0.835,2019-04-06 20:00:00,
4/6/2019 21:00,10,3.53,2019-04-06 21:00:00,
4/6/2019 22:00,10,2.424,2019-04-06 22:00:00,
4/6/2019 23:00,10,0.753,2019-04-06 23:00:00,
4/7/2019 0:00,10,0.763,2019-04-07 00:00:00,
4/7/2019 1:00,10,0.683,2019-04-07 01:00:00,
4/7/2019 2:00,10,0.608,2019-04-07 02:00:00,
4/7/2019 3:00,10,0.621,2019-04-07 03:00:00,
4/7/2019 4:00,10,0.6,2019-04-07 04:00:00,
4/7/2019 5:00,10,0.7,2019-04-07 05:00:00,
4/7/2019 6:00,10,0.881,2019-04-07 06:00:00,
4/7/2019 7:00,10,1.006,2019-04-07 07:00:00,
4/7/2019 8:00,10,0.792,2019-04-07 08:00:00,
4/7/2019 9:00,10,2.838,2019-04-07 09:00:00,
4/7/2019 10:00,10,4.191,2019-04-07 10:00:00,
4/7/2019 11:00,10,1.182,2019-04-07 11:00:00,
4/7/2019 12:00,10,0.788,2019-04-07 12:00:00,
4/7/2019 13:00,10,3.153,2019-04-07 13:00:00,
4/7/2019 14:00,10,2.367,2019-04-07 14:00:00,
4/7/2019 15:00,10,0.932,2019-04-07 15:00:00,
4/7/2019 16:00,10,0.72,2019-04-07 16:00:00,
4/7/2019 17:00,10,0.842,2019-04-07 17:00:00,
4/7/2019 18:00,10,0.702,2019-04-07 18:00:00,
4/7/2019 19:00,10,1.043,2019-04-07 19:00:00,
4/7/2019 20:00,10,1.175,2019-04-07 20:00:00,
4/7/2019 21:00,10,1.258,2019-04-07 21:00:00,
4/7/2019 22:00,10,0.894,2019-04-07 22:00:00,
4/7/2019 23:00,10,0.673,2019-04-07 23:00:00,
4/8/2019 0:00,10,0.55,2019-04-08 00:00:00,
4/8/2019 1:00,10,0.533,2019-04-08 01:00:00,
4/8/2019 2:00,10,0.553,2019-04-08 02:00:00,
4/8/2019 3:00,10,0.544,2019-04-08 03:00:00,
4/8/2019 4:00,10,0.525,2019-04-08 04:00:00,
4/8/2019 5:00,10,0.704,2019-04-08 05:00:00,
4/8/2019 6:00,10,0.735,2019-04-08 06:00:00,
4/8/2019 7:00,10,0.927,2019-04-08 07:00:00,
4/8/2019 8:00,10,0.772,2019-04-08 08:00:00,
4/8/2019 9:00,10,0.878,2019-04-08 09:00:00,
4/8/2019 10:00,10,0.847,2019-04-08 10:00:00,
4/8/2019 11:00,10,0.902,2019-04-08 11:00:00,
4/8/2019 12:00,10,0.87,2019-04-08 12:00:00,
4/8/2019 13:00,10,0.683,2019-04-08 13:00:00,
4/8/2019 14:00,10,0.645,2019-04-08 14:00:00,
4/8/2019 15:00,10,0.801,2019-04-08 15:00:00,
4/8/2019 16:00,10,0.837,2019-04-08 16:00:00,
4/8/2019 17:00,10,0.876,2019-04-08 17:00:00,
4/8/2019 18:00,10,0.953,2019-04-08 18:00:00,
4/8/2019 19:00,10,1.372,2019-04-08 19:00:00,
4/8/2019 20:00,10,0.905,2019-04-08 20:00:00,
4/8/2019 21:00,10,0.655,2019-04-08 21:00:00,
4/8/2019 22:00,10,0.57,2019-04-08 22:00:00,
4/8/2019 23:00,10,0.601,2019-04-08 23:00:00,
4/9/2019 0:00,10,0.499,2019-04-09 00:00:00,
4/9/2019 1:00,10,0.504,2019-04-09 01:00:00,
4/9/2019 2:00,10,0.573,2019-04-09 02:00:00,
4/9/2019 3:00,10,0.572,2019-04-09 03:00:00,
4/9/2019 4:00,10,0.562,2019-04-09 04:00:00,
4/9/2019 5:00,10,0.635,2019-04-09 05:00:00,
4/9/2019 6:00,10,0.711,2019-04-09 06:00:00,
4/9/2019 7:00,10,0.685,2019-04-09 07:00:00,
4/9/2019 8:00,10,0.604,2019-04-09 08:00:00,
4/9/2019 9:00,10,0.55,2019-04-09 09:00:00,
4/9/2019 10:00,10,0.465,2019-04-09 10:00:00,
4/9/2019 11:00,10,0.458,2019-04-09 11:00:00,
4/9/2019 12:00,10,0.473,2019-04-09 12:00:00,
4/9/2019 13:00,10,0.531,2019-04-09 13:00:00,
4/9/2019 14:00,10,0.722,2019-04-09 14:00:00,
4/9/2019 15:00,10,0.747,2019-04-09 15:00:00,
4/9/2019 16:00,10,0.748,2019-04-09 16:00:00,
4/9/2019 17:00,10,0.72,2019-04-09 17:00:00,
4/9/2019 18:00,10,0.591,2019-04-09 18:00:00,
4/9/2019 19:00,10,0.553,2019-04-09 19:00:00,
4/9/2019 20:00,10,0.587,2019-04-09 20:00:00,
4/9/2019 21:00,10,0.572,2019-04-09 21:00:00,
4/9/2019 22:00,10,0.495,2019-04-09 22:00:00,
4/9/2019 23:00,10,0.464,2019-04-09 23:00:00,
4/10/2019 0:00,10,0.47,2019-04-10 00:00:00,
4/10/2019 1:00,10,0.508,2019-04-10 01:00:00,
4/10/2019 2:00,10,0.536,2019-04-10 02:00:00,
4/10/2019 3:00,10,0.555,2019-04-10 03:00:00,
4/10/2019 4:00,10,0.525,2019-04-10 04:00:00,
4/10/2019 5:00,10,0.703,2019-04-10 05:00:00,
4/10/2019 6:00,10,0.694,2019-04-10 06:00:00,
4/10/2019 7:00,10,0.676,2019-04-10 07:00:00,
4/10/2019 8:00,10,0.593,2019-04-10 08:00:00,
4/10/2019 9:00,10,0.481,2019-04-10 09:00:00,
4/10/2019 10:00,10,0.478,2019-04-10 10:00:00,
4/10/2019 11:00,10,0.458,2019-04-10 11:00:00,
4/10/2019 12:00,10,0.464,2019-04-10 12:00:00,
4/10/2019 13:00,10,0.466,2019-04-10 13:00:00,
4/10/2019 14:00,10,0.719,2019-04-10 14:00:00,
4/10/2019 15:00,10,0.742,2019-04-10 15:00:00,
4/10/2019 16:00,10,0.736,2019-04-10 16:00:00,
4/10/2019 17:00,10,0.602,2019-04-10 17:00:00,
4/10/2019 18:00,10,0.567,2019-04-10 18:00:00,
4/10/2019 19:00,10,0.536,2019-04-10 19:00:00,
4/10/2019 20:00,10,0.574,2019-04-10 20:00:00,
4/10/2019 21:00,10,0.634,2019-04-10 21:00:00,
4/10/2019 22:00,10,0.51,2019-04-10 22:00:00,
4/10/2019 23:00,10,0.453,2019-04-10 23:00:00,
4/11/2019 0:00,10,0.49,2019-04-11 00:00:00,
4/11/2019 1:00,10,0.518,2019-04-11 01:00:00,
4/11/2019 2:00,10,0.584,2019-04-11 02:00:00,
4/11/2019 3:00,10,0.539,2019-04-11 03:00:00,
4/11/2019 4:00,10,0.588,2019-04-11 04:00:00,
4/11/2019 5:00,10,0.693,2019-04-11 05:00:00,
4/11/2019 6:00,10,0.725,2019-04-11 06:00:00,
4/11/2019 7:00,10,0.728,2019-04-11 07:00:00,
4/11/2019 8:00,10,0.666,2019-04-11 08:00:00,
4/11/2019 9:00,10,0.466,2019-04-11 09:00:00,
4/11/2019 10:00,10,0.464,2019-04-11 10:00:00,
4/11/2019 11:00,10,0.468,2019-04-11 11:00:00,
4/11/2019 12:00,10,0.463,2019-04-11 12:00:00,
4/11/2019 13:00,10,0.453,2019-04-11 13:00:00,
4/11/2019 14:00,10,0.685,2019-04-11 14:00:00,
4/11/2019 15:00,10,0.749,2019-04-11 15:00:00,
4/11/2019 16:00,10,0.585,2019-04-11 16:00:00,
4/11/2019 17:00,10,0.468,2019-04-11 17:00:00,
4/11/2019 18:00,10,0.468,2019-04-11 18:00:00,
4/11/2019 19:00,10,0.479,2019-04-11 19:00:00,
4/11/2019 20:00,10,0.53,2019-04-11 20:00:00,
4/11/2019 21:00,10,0.598,2019-04-11 21:00:00,
4/11/2019 22:00,10,0.486,2019-04-11 22:00:00,
4/11/2019 23:00,10,0.477,2019-04-11 23:00:00,
4/12/2019 0:00,10,0.482,2019-04-12 00:00:00,
4/12/2019 1:00,10,0.464,2019-04-12 01:00:00,
4/12/2019 2:00,10,0.632,2019-04-12 02:00:00,
4/12/2019 3:00,10,0.545,2019-04-12 03:00:00,
4/12/2019 4:00,10,0.532,2019-04-12 04:00:00,
4/12/2019 5:00,10,0.631,2019-04-12 05:00:00,
4/12/2019 6:00,10,0.719,2019-04-12 06:00:00,
4/12/2019 7:00,10,0.683,2019-04-12 07:00:00,
4/12/2019 8:00,10,0.573,2019-04-12 08:00:00,
4/12/2019 9:00,10,0.462,2019-04-12 09:00:00,
4/12/2019 10:00,10,0.468,2019-04-12 10:00:00,
4/12/2019 11:00,10,0.476,2019-04-12 11:00:00,
4/12/2019 12:00,10,0.453,2019-04-12 12:00:00,
4/12/2019 13:00,10,0.46,2019-04-12 13:00:00,
4/12/2019 14:00,10,0.608,2019-04-12 14:00:00,
4/12/2019 15:00,10,0.756,2019-04-12 15:00:00,
4/12/2019 16:00,10,0.68,2019-04-12 16:00:00,
4/12/2019 17:00,10,0.535,2019-04-12 17:00:00,
4/12/2019 18:00,10,0.491,2019-04-12 18:00:00,
4/12/2019 19:00,10,0.492,2019-04-12 19:00:00,
4/12/2019 20:00,10,0.548,2019-04-12 20:00:00,
4/12/2019 21:00,10,0.516,2019-04-12 21:00:00,
4/12/2019 22:00,10,0.467,2019-04-12 22:00:00,
4/12/2019 23:00,10,0.53,2019-04-12 23:00:00,
4/13/2019 0:00,10,0.518,2019-04-13 00:00:00,
4/13/2019 1:00,10,0.63,2019-04-13 01:00:00,
4/13/2019 2:00,10,0.605,2019-04-13 02:00:00,
4/13/2019 3:00,10,0.492,2019-04-13 03:00:00,
4/13/2019 4:00,10,0.508,2019-04-13 04:00:00,
4/13/2019 5:00,10,0.692,2019-04-13 05:00:00,
4/13/2019 6:00,10,0.704,2019-04-13 06:00:00,
4/13/2019 7:00,10,0.652,2019-04-13 07:00:00,
4/13/2019 8:00,10,0.532,2019-04-13 08:00:00,
4/13/2019 9:00,10,0.496,2019-04-13 09:00:00,
4/13/2019 10:00,10,0.502,2019-04-13 10:00:00,
4/13/2019 11:00,10,0.479,2019-04-13 11:00:00,
4/13/2019 12:00,10,0.495,2019-04-13 12:00:00,
4/13/2019 13:00,10,0.47,2019-04-13 13:00:00,
4/13/2019 14:00,10,0.46,2019-04-13 14:00:00,
4/13/2019 15:00,10,0.468,2019-04-13 15:00:00,
4/13/2019 16:00,10,0.484,2019-04-13 16:00:00,
4/13/2019 17:00,10,0.544,2019-04-13 17:00:00,
4/13/2019 18:00,10,0.49,2019-04-13 18:00:00,
4/13/2019 19:00,10,0.484,2019-04-13 19:00:00,
4/13/2019 20:00,10,0.539,2019-04-13 20:00:00,
4/13/2019 21:00,10,0.465,2019-04-13 21:00:00,
4/13/2019 22:00,10,0.486,2019-04-13 22:00:00,
4/13/2019 23:00,10,0.457,2019-04-13 23:00:00,
4/14/2019 0:00,10,0.471,2019-04-14 00:00:00,
4/14/2019 1:00,10,0.525,2019-04-14 01:00:00,
4/14/2019 2:00,10,0.512,2019-04-14 02:00:00,
4/14/2019 3:00,10,0.472,2019-04-14 03:00:00,
4/14/2019 4:00,10,0.483,2019-04-14 04:00:00,
4/14/2019 5:00,10,0.463,2019-04-14 05:00:00,
4/14/2019 6:00,10,0.517,2019-04-14 06:00:00,
4/14/2019 7:00,10,0.646,2019-04-14 07:00:00,
4/14/2019 8:00,10,0.559,2019-04-14 08:00:00,
4/14/2019 9:00,10,0.541,2019-04-14 09:00:00,
4/14/2019 10:00,10,0.477,2019-04-14 10:00:00,
4/14/2019 11:00,10,0.375,2019-04-14 11:00:00,
4/14/2019 12:00,10,0.386,2019-04-14 12:00:00,
4/14/2019 13:00,10,0.352,2019-04-14 13:00:00,
4/14/2019 14:00,10,0.361,2019-04-14 14:00:00,
4/14/2019 15:00,10,0.486,2019-04-14 15:00:00,
4/14/2019 16:00,10,0.399,2019-04-14 16:00:00,
4/14/2019 17:00,10,0.346,2019-04-14 17:00:00,
4/14/2019 18:00,10,0.375,2019-04-14 18:00:00,
4/14/2019 19:00,10,0.354,2019-04-14 19:00:00,
4/14/2019 20:00,10,0.462,2019-04-14 20:00:00,
4/14/2019 21:00,10,0.372,2019-04-14 21:00:00,
4/14/2019 22:00,10,0.344,2019-04-14 22:00:00,
4/14/2019 23:00,10,0.388,2019-04-14 23:00:00,
4/15/2019 0:00,10,0.366,2019-04-15 00:00:00,
4/15/2019 1:00,10,0.485,2019-04-15 01:00:00,
4/15/2019 2:00,10,0.367,2019-04-15 02:00:00,
4/15/2019 3:00,10,0.357,2019-04-15 03:00:00,
4/15/2019 4:00,10,0.368,2019-04-15 04:00:00,
4/15/2019 5:00,10,0.505,2019-04-15 05:00:00,
4/15/2019 6:00,10,0.451,2019-04-15 06:00:00,
4/15/2019 7:00,10,0.656,2019-04-15 07:00:00,
4/15/2019 8:00,10,0.444,2019-04-15 08:00:00,
4/15/2019 9:00,10,0.379,2019-04-15 09:00:00,
4/15/2019 10:00,10,0.37,2019-04-15 10:00:00,
4/15/2019 11:00,10,0.369,2019-04-15 11:00:00,
4/15/2019 12:00,10,0.435,2019-04-15 12:00:00,
4/15/2019 13:00,10,0.454,2019-04-15 13:00:00,
4/15/2019 14:00,10,0.381,2019-04-15 14:00:00,
4/15/2019 15:00,10,0.644,2019-04-15 15:00:00,
4/15/2019 16:00,10,0.429,2019-04-15 16:00:00,
4/15/2019 17:00,10,0.375,2019-04-15 17:00:00,
4/15/2019 18:00,10,0.452,2019-04-15 18:00:00,
4/15/2019 19:00,10,0.366,2019-04-15 19:00:00,
4/15/2019 20:00,10,0.369,2019-04-15 20:00:00,
4/15/2019 21:00,10,0.409,2019-04-15 21:00:00,
4/15/2019 22:00,10,0.359,2019-04-15 22:00:00,
4/15/2019 23:00,10,0.482,2019-04-15 23:00:00,
4/16/2019 0:00,10,0.383,2019-04-16 00:00:00,
4/16/2019 1:00,10,0.371,2019-04-16 01:00:00,
4/16/2019 2:00,10,0.373,2019-04-16 02:00:00,
4/16/2019 3:00,10,0.5,2019-04-16 03:00:00,
4/16/2019 4:00,10,0.382,2019-04-16 04:00:00,
4/16/2019 5:00,10,0.44,2019-04-16 05:00:00,
4/16/2019 6:00,10,0.567,2019-04-16 06:00:00,
4/16/2019 7:00,10,0.556,2019-04-16 07:00:00,
4/16/2019 8:00,10,0.472,2019-04-16 08:00:00,
4/16/2019 9:00,10,0.358,2019-04-16 09:00:00,
4/16/2019 10:00,10,0.417,2019-04-16 10:00:00,
4/16/2019 11:00,10,0.379,2019-04-16 11:00:00,
4/16/2019 12:00,10,0.383,2019-04-16 12:00:00,
4/16/2019 13:00,10,0.358,2019-04-16 13:00:00,
4/16/2019 14:00,10,0.417,2019-04-16 14:00:00,
4/16/2019 15:00,10,0.632,2019-04-16 15:00:00,
4/16/2019 16:00,10,0.614,2019-04-16 16:00:00,
4/16/2019 17:00,10,0.447,2019-04-16 17:00:00,
4/16/2019 18:00,10,0.389,2019-04-16 18:00:00,
4/16/2019 19:00,10,0.46,2019-04-16 19:00:00,
4/16/2019 20:00,10,0.88,2019-04-16 20:00:00,
4/16/2019 21:00,10,1.069,2019-04-16 21:00:00,
4/16/2019 22:00,10,0.661,2019-04-16 22:00:00,
4/16/2019 23:00,10,0.689,2019-04-16 23:00:00,
4/17/2019 0:00,10,0.601,2019-04-17 00:00:00,
4/17/2019 1:00,10,0.607,2019-04-17 01:00:00,
4/17/2019 2:00,10,0.649,2019-04-17 02:00:00,
4/17/2019 3:00,10,0.727,2019-04-17 03:00:00,
4/17/2019 4:00,10,0.771,2019-04-17 04:00:00,
4/17/2019 5:00,10,0.788,2019-04-17 05:00:00,
4/17/2019 6:00,10,0.932,2019-04-17 06:00:00,
4/17/2019 7:00,10,0.878,2019-04-17 07:00:00,
4/17/2019 8:00,10,0.788,2019-04-17 08:00:00,
4/17/2019 9:00,10,0.885,2019-04-17 09:00:00,
4/17/2019 10:00,10,0.909,2019-04-17 10:00:00,
4/17/2019 11:00,10,0.835,2019-04-17 11:00:00,
4/17/2019 12:00,10,1.089,2019-04-17 12:00:00,
4/17/2019 13:00,10,1.113,2019-04-17 13:00:00,
4/17/2019 14:00,10,0.891,2019-04-17 14:00:00,
4/17/2019 15:00,10,0.947,2019-04-17 15:00:00,
4/17/2019 16:00,10,0.818,2019-04-17 16:00:00,
4/17/2019 17:00,10,0.952,2019-04-17 17:00:00,
4/17/2019 18:00,10,1.076,2019-04-17 18:00:00,
4/17/2019 19:00,10,1.055,2019-04-17 19:00:00,
4/17/2019 20:00,10,1.21,2019-04-17 20:00:00,
4/17/2019 21:00,10,1.656,2019-04-17 21:00:00,
4/17/2019 22:00,10,1.572,2019-04-17 22:00:00,
4/17/2019 23:00,10,1.039,2019-04-17 23:00:00,
4/18/2019 0:00,10,0.872,2019-04-18 00:00:00,
4/18/2019 1:00,10,0.89,2019-04-18 01:00:00,
4/18/2019 2:00,10,1.005,2019-04-18 02:00:00,
4/18/2019 3:00,10,0.892,2019-04-18 03:00:00,
4/18/2019 4:00,10,0.885,2019-04-18 04:00:00,
4/18/2019 5:00,10,0.807,2019-04-18 05:00:00,
4/18/2019 6:00,10,0.976,2019-04-18 06:00:00,
4/18/2019 7:00,10,1.074,2019-04-18 07:00:00,
4/18/2019 8:00,10,0.937,2019-04-18 08:00:00,
4/18/2019 9:00,10,0.939,2019-04-18 09:00:00,
4/18/2019 10:00,10,1.305,2019-04-18 10:00:00,
4/18/2019 11:00,10,1.004,2019-04-18 11:00:00,
4/18/2019 12:00,10,1,2019-04-18 12:00:00,
4/18/2019 13:00,10,1.119,2019-04-18 13:00:00,
4/18/2019 14:00,10,1.053,2019-04-18 14:00:00,
4/18/2019 15:00,10,1.31,2019-04-18 15:00:00,
4/18/2019 16:00,10,1.668,2019-04-18 16:00:00,
4/18/2019 17:00,10,1.861,2019-04-18 17:00:00,
4/18/2019 18:00,10,1.546,2019-04-18 18:00:00,
4/18/2019 19:00,10,1.214,2019-04-18 19:00:00,
4/18/2019 20:00,10,1.56,2019-04-18 20:00:00,
4/18/2019 21:00,10,1.244,2019-04-18 21:00:00,
4/18/2019 22:00,10,1.395,2019-04-18 22:00:00,
4/18/2019 23:00,10,1.05,2019-04-18 23:00:00,
4/19/2019 0:00,10,0.589,2019-04-19 00:00:00,
4/19/2019 1:00,10,0.61,2019-04-19 01:00:00,
4/19/2019 2:00,10,0.605,2019-04-19 02:00:00,
4/19/2019 3:00,10,0.641,2019-04-19 03:00:00,
4/19/2019 4:00,10,0.576,2019-04-19 04:00:00,
4/19/2019 5:00,10,0.474,2019-04-19 05:00:00,
4/19/2019 6:00,10,0.533,2019-04-19 06:00:00,
4/19/2019 7:00,10,0.672,2019-04-19 07:00:00,
4/19/2019 8:00,10,0.652,2019-04-19 08:00:00,
4/19/2019 9:00,10,0.788,2019-04-19 09:00:00,
4/19/2019 10:00,10,0.972,2019-04-19 10:00:00,
4/19/2019 11:00,10,1.24,2019-04-19 11:00:00,
4/19/2019 12:00,10,1.394,2019-04-19 12:00:00,
4/19/2019 13:00,10,1.888,2019-04-19 13:00:00,
4/19/2019 14:00,10,4.347,2019-04-19 14:00:00,
4/19/2019 15:00,10,1.126,2019-04-19 15:00:00,
4/19/2019 16:00,10,3.646,2019-04-19 16:00:00,
4/19/2019 17:00,10,2.355,2019-04-19 17:00:00,
4/19/2019 18:00,10,4.593,2019-04-19 18:00:00,
4/19/2019 19:00,10,2.799,2019-04-19 19:00:00,
4/19/2019 20:00,10,0.667,2019-04-19 20:00:00,
4/19/2019 21:00,10,0.875,2019-04-19 21:00:00,
4/19/2019 22:00,10,0.748,2019-04-19 22:00:00,
4/19/2019 23:00,10,0.73,2019-04-19 23:00:00,
4/20/2019 0:00,10,0.6,2019-04-20 00:00:00,
4/20/2019 1:00,10,0.523,2019-04-20 01:00:00,
4/20/2019 2:00,10,0.528,2019-04-20 02:00:00,
4/20/2019 3:00,10,0.519,2019-04-20 03:00:00,
4/20/2019 4:00,10,0.593,2019-04-20 04:00:00,
4/20/2019 5:00,10,0.556,2019-04-20 05:00:00,
4/20/2019 6:00,10,0.643,2019-04-20 06:00:00,
4/20/2019 7:00,10,0.573,2019-04-20 07:00:00,
4/20/2019 8:00,10,0.623,2019-04-20 08:00:00,
4/20/2019 9:00,10,0.738,2019-04-20 09:00:00,
4/20/2019 10:00,10,1.02,2019-04-20 10:00:00,
4/20/2019 11:00,10,0.945,2019-04-20 11:00:00,
4/20/2019 12:00,10,1.022,2019-04-20 12:00:00,
4/20/2019 13:00,10,1.021,2019-04-20 13:00:00,
4/20/2019 14:00,10,1.091,2019-04-20 14:00:00,
4/20/2019 15:00,10,1.241,2019-04-20 15:00:00,
4/20/2019 16:00,10,3.992,2019-04-20 16:00:00,
4/20/2019 17:00,10,3.318,2019-04-20 17:00:00,
4/20/2019 18:00,10,2.465,2019-04-20 18:00:00,
4/20/2019 19:00,10,4.644,2019-04-20 19:00:00,
4/20/2019 20:00,10,1.425,2019-04-20 20:00:00,
4/20/2019 21:00,10,1.733,2019-04-20 21:00:00,
4/20/2019 22:00,10,4.337,2019-04-20 22:00:00,
4/20/2019 23:00,10,1.577,2019-04-20 23:00:00,
4/21/2019 0:00,10,0.907,2019-04-21 00:00:00,
4/21/2019 1:00,10,0.648,2019-04-21 01:00:00,
4/21/2019 2:00,10,0.642,2019-04-21 02:00:00,
4/21/2019 3:00,10,0.645,2019-04-21 03:00:00,
4/21/2019 4:00,10,0.628,2019-04-21 04:00:00,
4/21/2019 5:00,10,0.631,2019-04-21 05:00:00,
4/21/2019 6:00,10,0.586,2019-04-21 06:00:00,
4/21/2019 7:00,10,1.184,2019-04-21 07:00:00,
4/21/2019 8:00,10,4.775,2019-04-21 08:00:00,
4/21/2019 9:00,10,3.772,2019-04-21 09:00:00,
4/21/2019 10:00,10,3.289,2019-04-21 10:00:00,
4/21/2019 11:00,10,0.706,2019-04-21 11:00:00,
4/21/2019 12:00,10,0.614,2019-04-21 12:00:00,
4/21/2019 13:00,10,0.613,2019-04-21 13:00:00,
4/21/2019 14:00,10,0.608,2019-04-21 14:00:00,
4/21/2019 15:00,10,0.582,2019-04-21 15:00:00,
4/21/2019 16:00,10,0.571,2019-04-21 16:00:00,
4/21/2019 17:00,10,0.619,2019-04-21 17:00:00,
4/21/2019 18:00,10,0.766,2019-04-21 18:00:00,
4/21/2019 19:00,10,0.661,2019-04-21 19:00:00,
4/21/2019 20:00,10,0.614,2019-04-21 20:00:00,
4/21/2019 21:00,10,1.017,2019-04-21 21:00:00,
4/21/2019 22:00,10,2.389,2019-04-21 22:00:00,
4/21/2019 23:00,10,2.842,2019-04-21 23:00:00,
4/22/2019 0:00,10,0.664,2019-04-22 00:00:00,
4/22/2019 1:00,10,0.625,2019-04-22 01:00:00,
4/22/2019 2:00,10,0.603,2019-04-22 02:00:00,
